order_id,product,purchase_time,day_of_week,quantity,price,store_id
950952,Cold Brew,2025-06-09 10:49:00,Monday,2,3.82,3
775123,Mocha,2025-06-09 13:13:00,Monday,2,6.6,3
692908,Chai Latte,2025-06-09 11:11:00,Monday,2,6.86,1
184663,Blueberry Muffin,2025-06-09 13:00:00,Monday,3,2.97,1
213473,Americano,2025-06-09 16:48:00,Monday,1,2.54,2
125066,Cold Brew,2025-06-09 12:31:00,Monday,1,6.39,3
346315,Cappuccino,2025-06-09 12:10:00,Monday,3,5.19,3
772233,Cold Brew,2025-06-09 10:15:00,Monday,4,4.51,4
393304,Espresso,2025-06-09 13:26:00,Monday,2,6.24,4
926675,Avocado Toast,2025-06-09 10:53:00,Monday,1,4.11,4
192746,Espresso,2025-06-09 13:35:00,Monday,5,5.7,3
291263,Flat White,2025-06-09 14:52:00,Monday,2,3.63,5
132790,Blueberry Muffin,2025-06-09 12:06:00,Monday,3,3.09,1
675434,Croissant,2025-06-09 11:24:00,Monday,1,2.69,2
554691,Blueberry Muffin,2025-06-09 11:04:00,Monday,2,6.37,3
840485,Croissant,2025-06-09 10:20:00,Monday,2,7.11,1
621426,Avocado Toast,2025-06-09 16:16:00,Monday,3,5.45,5
739696,Mocha,2025-06-09 16:54:00,Monday,2,7.05,3
174914,Latte,2025-06-09 11:17:00,Monday,1,4.45,5
863628,Avocado Toast,2025-06-09 09:54:00,Monday,1,4.74,4
352688,Matcha Latte,2025-06-09 09:51:00,Monday,1,5.53,5
851997,Espresso,2025-06-09 10:44:00,Monday,1,2.54,5
954164,Mocha,2025-06-09 13:05:00,Monday,1,7.0,2
735419,Blueberry Muffin,2025-06-09 10:48:00,Monday,1,7.33,1
288863,Cold Brew,2025-06-09 10:04:00,Monday,1,3.86,2
697535,Flat White,2025-06-09 11:29:00,Monday,1,3.47,4
471046,Cold Brew,2025-06-09 08:53:00,Monday,3,3.12,2
347884,Bagel,2025-06-09 14:30:00,Monday,2,6.46,4
355485,Bagel,2025-06-09 16:10:00,Monday,4,2.8,4
202014,Mocha,2025-06-09 12:30:00,Monday,1,6.32,4
273449,Americano,2025-06-09 12:04:00,Monday,1,5.47,4
122271,Flat White,2025-06-09 15:21:00,Monday,1,3.77,3
913491,Bagel,2025-06-09 13:09:00,Monday,2,4.91,1
588032,Espresso,2025-06-09 11:14:00,Monday,1,4.59,1
458592,Chai Latte,2025-06-09 12:08:00,Monday,1,4.24,2
107096,Blueberry Muffin,2025-06-09 11:12:00,Monday,3,3.48,2
913658,Mocha,2025-06-09 12:04:00,Monday,1,5.25,3
346540,Bagel,2025-06-09 16:24:00,Monday,4,4.72,3
469626,Chai Latte,2025-06-10 16:33:00,Tuesday,3,2.67,4
303888,Blueberry Muffin,2025-06-10 16:47:00,Tuesday,2,6.18,3
788423,Blueberry Muffin,2025-06-10 12:16:00,Tuesday,2,6.72,1
549971,Americano,2025-06-10 14:35:00,Tuesday,2,6.07,1
646258,Blueberry Muffin,2025-06-10 11:26:00,Tuesday,4,4.74,2
783746,Latte,2025-06-10 13:30:00,Tuesday,1,7.32,1
943224,Chai Latte,2025-06-10 10:11:00,Tuesday,2,7.0,2
303896,Matcha Latte,2025-06-10 13:20:00,Tuesday,1,6.09,4
833949,Croissant,2025-06-10 10:26:00,Tuesday,2,6.4,4
373756,Avocado Toast,2025-06-10 14:03:00,Tuesday,3,7.06,4
956493,Flat White,2025-06-10 08:49:00,Tuesday,1,3.08,4
910977,Mocha,2025-06-10 08:07:00,Tuesday,1,2.81,3
959393,Latte,2025-06-10 13:35:00,Tuesday,2,3.2,4
692808,Croissant,2025-06-10 09:20:00,Tuesday,2,4.82,5
534371,Espresso,2025-06-10 13:31:00,Tuesday,3,3.5,3
697724,Blueberry Muffin,2025-06-10 12:29:00,Tuesday,4,4.91,1
255114,Avocado Toast,2025-06-10 14:37:00,Tuesday,2,6.69,2
161517,Cold Brew,2025-06-10 09:08:00,Tuesday,2,6.69,5
504257,Avocado Toast,2025-06-10 12:16:00,Tuesday,2,3.1,3
488692,Avocado Toast,2025-06-10 14:25:00,Tuesday,1,6.53,2
364771,Avocado Toast,2025-06-10 14:49:00,Tuesday,3,5.66,2
679863,Latte,2025-06-10 14:21:00,Tuesday,2,4.99,2
655726,Espresso,2025-06-10 12:49:00,Tuesday,3,3.48,4
198731,Latte,2025-06-10 11:42:00,Tuesday,2,6.99,5
444112,Mocha,2025-06-10 16:01:00,Tuesday,2,3.11,1
372088,Americano,2025-06-10 12:12:00,Tuesday,3,6.1,5
894446,Croissant,2025-06-10 13:53:00,Tuesday,1,3.67,4
181406,Cappuccino,2025-06-10 09:38:00,Tuesday,2,4.06,1
949492,Blueberry Muffin,2025-06-10 12:56:00,Tuesday,1,7.06,4
944572,Espresso,2025-06-10 12:16:00,Tuesday,2,6.85,4
598639,Americano,2025-06-10 09:30:00,Tuesday,3,4.94,4
570701,Americano,2025-06-10 10:48:00,Tuesday,2,2.56,4
766786,Croissant,2025-06-10 14:49:00,Tuesday,1,3.6,3
762588,Flat White,2025-06-10 15:15:00,Tuesday,3,3.63,4
877209,Matcha Latte,2025-06-10 11:20:00,Tuesday,1,5.84,2
950971,Avocado Toast,2025-06-10 17:06:00,Tuesday,2,2.64,2
584645,Espresso,2025-06-10 12:12:00,Tuesday,4,4.82,5
543946,Bagel,2025-06-10 16:06:00,Tuesday,1,2.94,1
912148,Avocado Toast,2025-06-10 12:10:00,Tuesday,2,3.66,1
571672,Blueberry Muffin,2025-06-10 11:36:00,Tuesday,1,6.33,1
565938,Bagel,2025-06-10 09:32:00,Tuesday,3,6.62,2
729195,Latte,2025-06-10 10:19:00,Tuesday,2,6.07,1
472328,Avocado Toast,2025-06-10 11:06:00,Tuesday,1,6.88,1
220338,Mocha,2025-06-10 12:10:00,Tuesday,2,4.0,5
752203,Blueberry Muffin,2025-06-10 12:06:00,Tuesday,2,6.49,1
965390,Flat White,2025-06-10 16:04:00,Tuesday,1,6.66,1
841926,Americano,2025-06-10 09:00:00,Tuesday,1,5.66,4
169890,Chai Latte,2025-06-10 14:10:00,Tuesday,2,4.17,4
739483,Mocha,2025-06-10 15:56:00,Tuesday,2,5.97,5
280524,Espresso,2025-06-10 11:30:00,Tuesday,3,3.3,5
510022,Mocha,2025-06-10 09:26:00,Tuesday,2,2.58,1
726716,Croissant,2025-06-10 11:13:00,Tuesday,2,5.8,2
409169,Flat White,2025-06-10 10:31:00,Tuesday,1,6.34,2
278044,Americano,2025-06-10 14:42:00,Tuesday,1,4.18,1
474390,Matcha Latte,2025-06-10 13:10:00,Tuesday,1,3.01,1
121126,Mocha,2025-06-10 10:10:00,Tuesday,3,7.07,4
572462,Latte,2025-06-10 13:41:00,Tuesday,1,5.47,3
946258,Matcha Latte,2025-06-10 13:28:00,Tuesday,1,5.96,1
387266,Cold Brew,2025-06-10 09:11:00,Tuesday,2,6.45,4
587845,Avocado Toast,2025-06-10 14:20:00,Tuesday,3,3.34,3
217690,Chai Latte,2025-06-10 11:30:00,Tuesday,1,4.88,4
541088,Avocado Toast,2025-06-10 11:15:00,Tuesday,3,7.4,1
840142,Cold Brew,2025-06-10 11:56:00,Tuesday,2,6.43,5
978417,Cold Brew,2025-06-10 09:25:00,Tuesday,4,4.57,4
233913,Blueberry Muffin,2025-06-10 09:22:00,Tuesday,3,2.97,4
912561,Blueberry Muffin,2025-06-10 13:20:00,Tuesday,4,4.33,4
835004,Mocha,2025-06-10 14:38:00,Tuesday,1,3.64,3
214926,Matcha Latte,2025-06-10 09:37:00,Tuesday,1,4.83,4
178341,Croissant,2025-06-10 16:39:00,Tuesday,1,5.72,3
773599,Espresso,2025-06-10 11:06:00,Tuesday,1,4.16,2
952403,Cappuccino,2025-06-10 10:26:00,Tuesday,3,5.96,1
803384,Americano,2025-06-10 12:05:00,Tuesday,4,2.75,5
524973,Avocado Toast,2025-06-10 12:36:00,Tuesday,2,3.56,4
819893,Flat White,2025-06-10 16:05:00,Tuesday,3,3.21,1
310622,Cappuccino,2025-06-10 11:42:00,Tuesday,3,4.16,2
673727,Bagel,2025-06-10 11:11:00,Tuesday,1,6.87,2
285745,Flat White,2025-06-10 10:09:00,Tuesday,2,5.1,4
503138,Chai Latte,2025-06-10 09:50:00,Tuesday,1,2.77,3
951472,Cappuccino,2025-06-10 14:15:00,Tuesday,3,3.32,1
192891,Flat White,2025-06-10 10:06:00,Tuesday,2,5.81,5
848597,Bagel,2025-06-10 13:02:00,Tuesday,3,3.64,1
558061,Croissant,2025-06-10 12:53:00,Tuesday,3,5.55,3
258697,Cappuccino,2025-06-10 12:11:00,Tuesday,1,4.7,5
558304,Chai Latte,2025-06-10 09:55:00,Tuesday,2,7.28,4
392307,Avocado Toast,2025-06-10 11:55:00,Tuesday,2,6.29,3
380401,Avocado Toast,2025-06-10 13:09:00,Tuesday,2,5.5,5
478997,Croissant,2025-06-10 12:24:00,Tuesday,1,4.91,1
961053,Matcha Latte,2025-06-10 08:48:00,Tuesday,2,3.61,5
919424,Mocha,2025-06-10 12:27:00,Tuesday,2,4.93,5
915397,Avocado Toast,2025-06-10 11:08:00,Tuesday,1,4.43,2
479666,Matcha Latte,2025-06-10 13:50:00,Tuesday,2,3.71,4
893856,Latte,2025-06-10 15:08:00,Tuesday,1,4.94,5
147563,Bagel,2025-06-10 13:39:00,Tuesday,1,3.52,3
860118,Mocha,2025-06-10 13:31:00,Tuesday,2,2.77,5
346509,Croissant,2025-06-10 12:10:00,Tuesday,2,3.03,1
734162,Americano,2025-06-10 14:10:00,Tuesday,2,2.78,1
940084,Matcha Latte,2025-06-10 16:16:00,Tuesday,1,3.27,3
368813,Avocado Toast,2025-06-10 08:43:00,Tuesday,1,4.36,5
940174,Bagel,2025-06-10 12:18:00,Tuesday,1,6.76,2
957532,Bagel,2025-06-10 11:41:00,Tuesday,3,7.33,1
385575,Americano,2025-06-10 10:01:00,Tuesday,2,7.44,5
271725,Blueberry Muffin,2025-06-10 09:24:00,Tuesday,2,5.67,3
229644,Matcha Latte,2025-06-10 09:25:00,Tuesday,2,4.67,2
517088,Mocha,2025-06-10 11:01:00,Tuesday,2,7.35,4
375789,Croissant,2025-06-10 10:37:00,Tuesday,1,7.22,5
573357,Bagel,2025-06-10 10:24:00,Tuesday,1,5.94,1
522451,Mocha,2025-06-10 12:48:00,Tuesday,2,5.04,5
198163,Americano,2025-06-10 10:19:00,Tuesday,5,3.98,1
982325,Croissant,2025-06-10 11:40:00,Tuesday,3,5.43,2
983668,Croissant,2025-06-11 15:14:00,Wednesday,1,2.91,3
402385,Blueberry Muffin,2025-06-11 15:10:00,Wednesday,1,7.43,3
926864,Cold Brew,2025-06-11 11:17:00,Wednesday,1,6.04,5
221920,Blueberry Muffin,2025-06-11 09:20:00,Wednesday,3,5.71,2
832489,Americano,2025-06-11 10:45:00,Wednesday,1,6.3,1
974774,Blueberry Muffin,2025-06-11 14:49:00,Wednesday,2,6.6,3
576065,Cappuccino,2025-06-11 10:04:00,Wednesday,4,3.96,2
875935,Chai Latte,2025-06-11 15:30:00,Wednesday,1,4.95,1
641801,Matcha Latte,2025-06-11 14:59:00,Wednesday,1,3.42,1
717138,Mocha,2025-06-11 12:52:00,Wednesday,2,3.15,5
612817,Croissant,2025-06-11 12:55:00,Wednesday,2,4.57,1
548458,Croissant,2025-06-11 12:52:00,Wednesday,3,3.41,5
173842,Cold Brew,2025-06-11 09:24:00,Wednesday,2,2.54,5
994385,Bagel,2025-06-11 15:04:00,Wednesday,2,4.51,1
980381,Latte,2025-06-11 09:21:00,Wednesday,2,6.9,3
472569,Cappuccino,2025-06-11 11:06:00,Wednesday,1,5.87,5
229116,Latte,2025-06-11 13:29:00,Wednesday,1,3.5,1
655004,Chai Latte,2025-06-11 12:03:00,Wednesday,2,4.11,2
221330,Flat White,2025-06-11 14:46:00,Wednesday,2,2.51,2
519130,Flat White,2025-06-11 15:55:00,Wednesday,2,2.53,4
787388,Espresso,2025-06-11 09:02:00,Wednesday,2,4.68,2
859827,Americano,2025-06-11 12:46:00,Wednesday,1,3.14,2
321362,Mocha,2025-06-11 11:37:00,Wednesday,4,4.69,4
890211,Croissant,2025-06-11 16:06:00,Wednesday,2,3.06,5
480817,Flat White,2025-06-11 12:54:00,Wednesday,2,6.87,1
788316,Blueberry Muffin,2025-06-11 12:28:00,Wednesday,2,3.99,3
472448,Cappuccino,2025-06-11 15:16:00,Wednesday,4,2.66,1
545521,Cappuccino,2025-06-11 10:42:00,Wednesday,3,6.11,3
613725,Mocha,2025-06-11 15:25:00,Wednesday,2,4.01,3
498585,Bagel,2025-06-11 14:58:00,Wednesday,2,4.55,4
687302,Espresso,2025-06-11 10:10:00,Wednesday,1,3.49,1
608726,Flat White,2025-06-11 10:20:00,Wednesday,4,5.03,4
773102,Chai Latte,2025-06-11 11:35:00,Wednesday,3,4.48,3
418662,Croissant,2025-06-11 14:02:00,Wednesday,2,5.17,4
296269,Croissant,2025-06-11 13:34:00,Wednesday,1,6.87,4
951330,Mocha,2025-06-11 12:15:00,Wednesday,3,7.48,3
828955,Matcha Latte,2025-06-11 14:02:00,Wednesday,1,5.3,3
446980,Cold Brew,2025-06-11 13:28:00,Wednesday,1,4.9,5
386857,Matcha Latte,2025-06-11 09:53:00,Wednesday,4,7.22,1
734014,Bagel,2025-06-11 10:51:00,Wednesday,2,3.05,3
482120,Espresso,2025-06-11 13:43:00,Wednesday,2,7.04,4
241883,Cappuccino,2025-06-11 15:00:00,Wednesday,1,3.29,3
976930,Mocha,2025-06-11 09:20:00,Wednesday,2,3.74,3
637905,Croissant,2025-06-11 11:34:00,Wednesday,2,6.61,1
379874,Mocha,2025-06-11 10:20:00,Wednesday,3,6.05,4
531944,Cappuccino,2025-06-11 10:20:00,Wednesday,1,6.64,3
213566,Avocado Toast,2025-06-11 12:26:00,Wednesday,1,7.06,5
686155,Flat White,2025-06-11 13:39:00,Wednesday,1,4.67,1
883887,Avocado Toast,2025-06-11 17:51:00,Wednesday,2,3.17,4
319631,Latte,2025-06-11 09:03:00,Wednesday,2,7.24,4
734621,Chai Latte,2025-06-11 12:33:00,Wednesday,3,7.15,1
519180,Americano,2025-06-11 15:14:00,Wednesday,1,2.89,4
265130,Blueberry Muffin,2025-06-11 12:25:00,Wednesday,1,5.14,1
819562,Matcha Latte,2025-06-11 12:55:00,Wednesday,4,4.9,5
306214,Cold Brew,2025-06-11 14:53:00,Wednesday,1,4.49,1
128279,Avocado Toast,2025-06-11 13:06:00,Wednesday,1,6.17,2
836478,Mocha,2025-06-11 10:43:00,Wednesday,2,4.32,5
314548,Bagel,2025-06-11 08:41:00,Wednesday,2,3.41,1
745211,Chai Latte,2025-06-11 12:30:00,Wednesday,1,6.49,3
593930,Bagel,2025-06-11 08:56:00,Wednesday,2,6.35,3
645059,Bagel,2025-06-11 11:57:00,Wednesday,1,3.21,2
737713,Mocha,2025-06-11 13:20:00,Wednesday,1,5.24,5
665933,Flat White,2025-06-11 12:35:00,Wednesday,2,7.0,3
679448,Mocha,2025-06-11 10:02:00,Wednesday,2,5.57,3
779722,Cappuccino,2025-06-11 09:55:00,Wednesday,1,2.91,2
184409,Espresso,2025-06-11 14:07:00,Wednesday,2,2.73,2
771401,Croissant,2025-06-11 14:15:00,Wednesday,1,6.77,4
114575,Avocado Toast,2025-06-11 11:13:00,Wednesday,1,7.29,5
895893,Cold Brew,2025-06-11 11:29:00,Wednesday,2,3.83,3
423046,Cappuccino,2025-06-11 13:28:00,Wednesday,4,5.09,2
566763,Avocado Toast,2025-06-11 10:02:00,Wednesday,2,6.46,5
104925,Flat White,2025-06-11 15:46:00,Wednesday,1,7.48,3
720667,Chai Latte,2025-06-11 14:05:00,Wednesday,2,2.81,2
625302,Croissant,2025-06-11 16:43:00,Wednesday,2,7.36,4
231831,Matcha Latte,2025-06-11 11:13:00,Wednesday,3,6.34,5
680289,Latte,2025-06-11 13:50:00,Wednesday,3,4.87,1
621479,Croissant,2025-06-11 11:44:00,Wednesday,2,4.95,4
911626,Chai Latte,2025-06-11 12:57:00,Wednesday,3,5.54,4
155225,Espresso,2025-06-11 13:06:00,Wednesday,3,5.97,5
844266,Matcha Latte,2025-06-11 11:34:00,Wednesday,4,4.8,4
462760,Blueberry Muffin,2025-06-11 12:20:00,Wednesday,2,2.98,1
432244,Bagel,2025-06-11 11:44:00,Wednesday,3,4.24,2
304937,Cappuccino,2025-06-11 11:04:00,Wednesday,1,2.55,4
599093,Bagel,2025-06-11 11:00:00,Wednesday,3,5.69,5
359611,Bagel,2025-06-11 09:03:00,Wednesday,3,5.86,2
686270,Blueberry Muffin,2025-06-11 09:18:00,Wednesday,1,4.91,4
419786,Americano,2025-06-11 09:49:00,Wednesday,2,5.65,4
141779,Cappuccino,2025-06-11 11:03:00,Wednesday,3,3.03,4
778139,Avocado Toast,2025-06-11 11:29:00,Wednesday,1,3.23,3
405366,Flat White,2025-06-11 13:01:00,Wednesday,1,4.97,2
125315,Cold Brew,2025-06-11 08:28:00,Wednesday,2,2.83,2
593764,Espresso,2025-06-11 08:38:00,Wednesday,1,4.58,2
989943,Blueberry Muffin,2025-06-11 10:56:00,Wednesday,1,5.65,5
594288,Cold Brew,2025-06-11 14:55:00,Wednesday,2,3.48,3
320844,Espresso,2025-06-11 12:30:00,Wednesday,2,7.48,1
625993,Avocado Toast,2025-06-11 15:04:00,Wednesday,1,3.31,1
286229,Mocha,2025-06-11 11:02:00,Wednesday,3,6.03,4
483792,Mocha,2025-06-11 11:15:00,Wednesday,1,3.39,1
845922,Americano,2025-06-11 10:41:00,Wednesday,3,4.01,2
534082,Matcha Latte,2025-06-11 09:24:00,Wednesday,1,5.99,1
442247,Americano,2025-06-11 13:35:00,Wednesday,3,7.49,5
339909,Americano,2025-06-11 13:13:00,Wednesday,2,3.17,3
791284,Latte,2025-06-11 13:14:00,Wednesday,3,5.27,5
809492,Mocha,2025-06-11 15:32:00,Wednesday,2,3.7,3
281614,Flat White,2025-06-11 12:51:00,Wednesday,2,3.73,4
588329,Cold Brew,2025-06-11 14:27:00,Wednesday,2,2.58,3
959523,Mocha,2025-06-11 11:03:00,Wednesday,2,3.73,3
236826,Flat White,2025-06-11 11:38:00,Wednesday,2,3.14,1
558593,Espresso,2025-06-11 15:19:00,Wednesday,1,5.97,4
838114,Americano,2025-06-11 12:01:00,Wednesday,2,7.27,3
518086,Cold Brew,2025-06-11 09:34:00,Wednesday,1,7.14,5
148928,Bagel,2025-06-11 15:15:00,Wednesday,3,4.48,1
677039,Chai Latte,2025-06-11 16:24:00,Wednesday,3,6.39,5
559078,Americano,2025-06-11 12:43:00,Wednesday,1,4.33,4
614142,Americano,2025-06-11 15:32:00,Wednesday,1,4.05,3
197966,Cappuccino,2025-06-11 10:55:00,Wednesday,1,7.32,1
869584,Flat White,2025-06-11 11:06:00,Wednesday,2,7.34,5
309826,Chai Latte,2025-06-11 11:47:00,Wednesday,1,3.95,3
529801,Croissant,2025-06-11 13:59:00,Wednesday,2,7.14,1
318232,Americano,2025-06-11 11:15:00,Wednesday,1,4.08,2
485261,Cappuccino,2025-06-11 12:39:00,Wednesday,2,6.73,4
725462,Flat White,2025-06-11 10:42:00,Wednesday,3,4.53,1
633678,Matcha Latte,2025-06-11 15:14:00,Wednesday,2,6.64,5
155730,Flat White,2025-06-11 10:03:00,Wednesday,3,5.2,4
950260,Cold Brew,2025-06-11 12:59:00,Wednesday,2,6.16,5
444232,Mocha,2025-06-11 12:29:00,Wednesday,1,6.3,1
278564,Cappuccino,2025-06-11 10:28:00,Wednesday,2,2.63,1
853597,Flat White,2025-06-12 09:49:00,Thursday,3,5.78,4
208222,Avocado Toast,2025-06-12 09:04:00,Thursday,1,4.16,4
845925,Blueberry Muffin,2025-06-12 17:16:00,Thursday,4,3.4,4
315776,Bagel,2025-06-12 09:07:00,Thursday,4,4.72,5
129383,Avocado Toast,2025-06-12 17:18:00,Thursday,2,6.79,4
424288,Cappuccino,2025-06-12 13:03:00,Thursday,3,5.16,5
897918,Matcha Latte,2025-06-12 11:00:00,Thursday,1,6.59,5
555570,Avocado Toast,2025-06-12 15:47:00,Thursday,1,6.71,1
521347,Cappuccino,2025-06-12 11:06:00,Thursday,4,7.45,5
358694,Matcha Latte,2025-06-12 14:01:00,Thursday,4,4.06,2
862159,Bagel,2025-06-12 12:18:00,Thursday,2,6.13,3
356007,Mocha,2025-06-12 13:56:00,Thursday,2,5.43,4
741786,Matcha Latte,2025-06-12 11:56:00,Thursday,1,2.85,5
961878,Matcha Latte,2025-06-12 08:34:00,Thursday,2,2.63,4
649912,Cold Brew,2025-06-12 12:26:00,Thursday,1,7.01,5
871177,Cappuccino,2025-06-12 15:03:00,Thursday,1,5.53,4
430039,Blueberry Muffin,2025-06-12 08:47:00,Thursday,1,5.47,5
785217,Bagel,2025-06-12 14:07:00,Thursday,1,7.4,3
785743,Cappuccino,2025-06-12 09:56:00,Thursday,3,5.13,2
231043,Blueberry Muffin,2025-06-12 15:49:00,Thursday,1,2.51,2
314118,Espresso,2025-06-12 12:50:00,Thursday,1,4.88,2
916614,Flat White,2025-06-12 10:57:00,Thursday,1,6.1,1
329305,Cold Brew,2025-06-12 12:33:00,Thursday,1,7.12,5
422916,Americano,2025-06-12 10:34:00,Thursday,2,5.04,3
878710,Avocado Toast,2025-06-12 08:34:00,Thursday,3,5.06,3
412187,Mocha,2025-06-12 16:25:00,Thursday,2,6.51,2
335844,Cold Brew,2025-06-12 12:57:00,Thursday,1,4.73,3
169143,Blueberry Muffin,2025-06-12 11:47:00,Thursday,3,5.87,3
822702,Avocado Toast,2025-06-12 15:21:00,Thursday,2,6.89,5
690286,Latte,2025-06-12 12:24:00,Thursday,2,6.07,5
866880,Bagel,2025-06-12 14:49:00,Thursday,3,4.6,4
385471,Americano,2025-06-12 17:49:00,Thursday,2,7.27,3
767530,Matcha Latte,2025-06-12 16:41:00,Thursday,5,7.44,5
555816,Cappuccino,2025-06-12 09:41:00,Thursday,3,4.54,5
858478,Americano,2025-06-12 11:12:00,Thursday,3,2.62,2
224187,Mocha,2025-06-12 12:44:00,Thursday,2,3.82,2
924149,Bagel,2025-06-12 12:43:00,Thursday,2,5.65,3
859059,Flat White,2025-06-12 11:17:00,Thursday,3,3.72,5
965039,Cappuccino,2025-06-12 10:41:00,Thursday,1,2.51,5
463140,Americano,2025-06-12 13:10:00,Thursday,2,6.98,1
152938,Mocha,2025-06-12 09:26:00,Thursday,2,6.7,4
797682,Cappuccino,2025-06-12 12:27:00,Thursday,2,5.09,5
312684,Americano,2025-06-12 13:47:00,Thursday,4,3.85,1
359032,Mocha,2025-06-12 11:32:00,Thursday,2,4.99,2
684299,Chai Latte,2025-06-12 12:44:00,Thursday,3,3.28,2
331082,Croissant,2025-06-12 15:24:00,Thursday,1,2.7,1
115171,Matcha Latte,2025-06-12 09:33:00,Thursday,1,4.3,1
648778,Americano,2025-06-12 13:42:00,Thursday,2,5.67,3
562379,Matcha Latte,2025-06-12 11:07:00,Thursday,3,3.02,1
187892,Mocha,2025-06-12 13:51:00,Thursday,2,6.6,1
460369,Americano,2025-06-12 14:40:00,Thursday,2,3.94,3
350773,Flat White,2025-06-12 12:51:00,Thursday,3,5.36,5
695466,Bagel,2025-06-12 09:48:00,Thursday,4,4.35,1
283263,Espresso,2025-06-12 13:22:00,Thursday,1,2.8,4
792914,Latte,2025-06-12 11:43:00,Thursday,1,3.94,2
163901,Croissant,2025-06-12 10:47:00,Thursday,2,6.51,5
292691,Croissant,2025-06-12 12:57:00,Thursday,1,3.37,4
252079,Mocha,2025-06-12 13:49:00,Thursday,1,5.37,3
715890,Chai Latte,2025-06-12 10:22:00,Thursday,1,3.7,1
281553,Latte,2025-06-12 08:15:00,Thursday,3,4.62,3
842052,Latte,2025-06-12 15:44:00,Thursday,1,4.98,1
804650,Americano,2025-06-12 16:35:00,Thursday,3,6.13,1
685290,Cappuccino,2025-06-12 10:31:00,Thursday,4,4.67,4
674941,Cappuccino,2025-06-12 15:21:00,Thursday,1,5.82,2
463423,Flat White,2025-06-12 13:09:00,Thursday,1,5.31,4
370179,Flat White,2025-06-12 09:32:00,Thursday,3,3.2,5
974029,Latte,2025-06-12 11:16:00,Thursday,2,5.62,1
577808,Espresso,2025-06-12 10:15:00,Thursday,2,7.21,2
450311,Matcha Latte,2025-06-12 11:07:00,Thursday,1,5.52,1
657866,Cold Brew,2025-06-12 08:10:00,Thursday,1,7.06,2
190994,Americano,2025-06-12 17:43:00,Thursday,2,5.79,4
106627,Cappuccino,2025-06-12 13:30:00,Thursday,3,3.28,5
205345,Croissant,2025-06-12 15:34:00,Thursday,1,5.72,4
178142,Croissant,2025-06-12 09:10:00,Thursday,2,3.4,2
204023,Bagel,2025-06-12 12:34:00,Thursday,2,6.83,4
174788,Matcha Latte,2025-06-12 14:11:00,Thursday,1,6.23,5
387112,Chai Latte,2025-06-12 13:27:00,Thursday,1,5.57,4
201216,Cappuccino,2025-06-12 13:18:00,Thursday,2,4.52,3
732580,Matcha Latte,2025-06-12 13:41:00,Thursday,2,5.13,5
397823,Bagel,2025-06-12 11:49:00,Thursday,3,5.28,4
132397,Croissant,2025-06-12 09:31:00,Thursday,4,6.17,2
202919,Flat White,2025-06-12 12:26:00,Thursday,2,4.5,3
439057,Blueberry Muffin,2025-06-12 14:56:00,Thursday,1,3.13,3
788345,Cold Brew,2025-06-12 12:28:00,Thursday,4,2.99,4
884381,Blueberry Muffin,2025-06-12 15:51:00,Thursday,1,6.47,1
324288,Cappuccino,2025-06-12 10:52:00,Thursday,3,4.18,2
380863,Blueberry Muffin,2025-06-12 10:07:00,Thursday,1,2.98,3
142685,Americano,2025-06-12 10:07:00,Thursday,1,5.41,1
793572,Latte,2025-06-12 11:55:00,Thursday,1,7.44,5
323562,Latte,2025-06-12 11:30:00,Thursday,3,6.48,1
369030,Matcha Latte,2025-06-12 09:07:00,Thursday,2,2.59,2
367948,Cold Brew,2025-06-12 15:56:00,Thursday,1,5.84,2
410724,Cold Brew,2025-06-12 10:53:00,Thursday,2,6.47,5
951080,Matcha Latte,2025-06-12 11:35:00,Thursday,2,4.27,4
201554,Cold Brew,2025-06-12 12:13:00,Thursday,2,4.25,2
952786,Matcha Latte,2025-06-13 11:21:00,Friday,1,7.39,3
236599,Espresso,2025-06-13 11:01:00,Friday,2,3.11,2
197722,Americano,2025-06-13 09:31:00,Friday,2,5.98,1
559368,Americano,2025-06-13 10:01:00,Friday,1,3.89,5
439551,Americano,2025-06-13 10:52:00,Friday,4,3.09,2
340777,Cold Brew,2025-06-13 11:48:00,Friday,3,5.65,4
591255,Matcha Latte,2025-06-13 15:11:00,Friday,1,3.36,4
180101,Mocha,2025-06-13 17:38:00,Friday,1,3.93,1
410186,Flat White,2025-06-13 11:53:00,Friday,1,6.42,3
357362,Avocado Toast,2025-06-13 09:28:00,Friday,3,5.46,2
536999,Espresso,2025-06-13 09:28:00,Friday,2,6.94,3
835423,Bagel,2025-06-13 12:49:00,Friday,2,2.58,4
587711,Latte,2025-06-13 15:28:00,Friday,1,4.76,3
324268,Americano,2025-06-13 10:25:00,Friday,5,5.85,3
943042,Croissant,2025-06-13 12:01:00,Friday,3,2.85,2
173817,Chai Latte,2025-06-13 14:27:00,Friday,1,4.54,3
390173,Americano,2025-06-13 13:31:00,Friday,1,6.2,2
291765,Cappuccino,2025-06-13 10:24:00,Friday,2,2.73,5
963697,Croissant,2025-06-13 11:00:00,Friday,3,2.52,3
602719,Mocha,2025-06-13 13:30:00,Friday,1,6.22,4
864652,Blueberry Muffin,2025-06-13 13:40:00,Friday,2,3.01,4
254122,Mocha,2025-06-13 10:17:00,Friday,2,3.31,4
258669,Croissant,2025-06-13 12:52:00,Friday,1,3.63,1
